id,movie_id,genre_id,genre_name
5909,50780,18,Drama
5910,16363,35,Comedy
5911,1946,28,Action
5912,1946,53,Thriller
5913,1946,878,ScienceFiction
5914,1946,27,Horror
5915,85,12,Adventure
5916,85,28,Action
5917,772,35,Comedy
5918,772,10751,Family
5919,772,12,Adventure
5920,772,80,Crime
5921,840,878,ScienceFiction
5922,840,18,Drama
5923,9682,27,Horror
5924,9682,53,Thriller
5925,96,28,Action
5926,96,35,Comedy
5927,96,80,Crime
5928,10678,35,Comedy
5929,274,80,Crime
5930,274,18,Drama
5931,274,53,Thriller
5932,8872,10402,Music
5933,8872,35,Comedy
5934,16290,35,Comedy
5935,16290,99,Documentary
5936,16290,28,Action
5937,579,27,Horror
5938,579,53,Thriller
5939,14405,12,Adventure
5940,14405,35,Comedy
5941,14405,10751,Family
5942,138843,27,Horror
5943,138843,53,Thriller
5944,11637,12,Adventure
5945,11637,35,Comedy
5946,11637,10751,Family
5947,11637,10749,Romance
5948,226486,35,Comedy
5949,1584,35,Comedy
5950,1584,10402,Music
5951,9312,28,Action
5952,9312,14,Fantasy
5953,12153,35,Comedy
5954,65057,35,Comedy
5955,65057,18,Drama
5956,8326,12,Adventure
5957,8326,10751,Family
5958,8326,18,Drama
5959,8326,35,Comedy
5960,35690,18,Drama
5961,35690,10751,Family
5962,35690,10749,Romance
5963,76203,18,Drama
5964,76203,36,History
5965,13497,18,Drama
5966,13497,10749,Romance
5967,13497,35,Comedy
5968,13497,10402,Music
5969,35688,35,Comedy
5970,35688,10749,Romance
5971,162,14,Fantasy
5972,162,18,Drama
5973,162,10749,Romance
5974,296096,18,Drama
5975,296096,10749,Romance
5976,103370,18,Drama
5977,103370,35,Comedy
5978,103370,80,Crime
5979,1051,28,Action
5980,1051,80,Crime
5981,1051,53,Thriller
5982,376659,35,Comedy
5983,10073,35,Comedy
5984,16690,12,Adventure
5985,16690,14,Fantasy
5986,16690,16,Animation
5987,16690,10751,Family
5988,273895,36,History
5989,273895,18,Drama
5990,14873,10751,Family
5991,14873,16,Animation
5992,14873,12,Adventure
5993,8968,53,Thriller
5994,8968,27,Horror
5995,8968,18,Drama
5996,8968,9648,Mystery
5997,9963,53,Thriller
5998,9963,18,Drama
5999,9963,9648,Mystery
6000,15655,16,Animation
6001,15655,10751,Family
6002,21208,27,Horror
6003,21208,53,Thriller
6004,21208,9648,Mystery
6005,272878,12,Adventure
6006,272878,18,Drama
6007,272878,10751,Family
6008,9760,28,Action
6009,9760,12,Adventure
6010,9760,35,Comedy
6011,314365,18,Drama
6012,314365,53,Thriller
6013,314365,36,History
6014,13279,18,Drama
6015,13279,80,Crime
6016,13279,53,Thriller
6017,1975,27,Horror
6018,1975,53,Thriller
6019,33644,35,Comedy
6020,33644,18,Drama
6021,33644,10749,Romance
6022,1649,12,Adventure
6023,1649,35,Comedy
6024,1649,10751,Family
6025,1649,14,Fantasy
6026,1649,878,ScienceFiction
6027,9895,35,Comedy
6028,9895,18,Drama
6029,9895,10749,Romance
6030,9895,53,Thriller
6031,9570,12,Adventure
6032,9570,10751,Family
6033,9570,878,ScienceFiction
6034,9570,28,Action
6035,27579,80,Crime
6036,27579,18,Drama
6037,27579,53,Thriller
6038,16052,18,Drama
6039,40264,27,Horror
6040,40264,35,Comedy
6041,1164,18,Drama
6042,239678,18,Drama
6043,239678,35,Comedy
6044,14359,18,Drama
6045,14359,9648,Mystery
6046,3989,10402,Music
6047,3989,12,Adventure
6048,3989,16,Animation
6049,3989,28,Action
6050,3989,35,Comedy
6051,76617,27,Horror
6052,76617,53,Thriller
6053,1710,18,Drama
6054,1710,53,Thriller
6055,4258,35,Comedy
6056,20391,18,Drama
6057,20391,28,Action
6058,20391,35,Comedy
6059,20391,37,Western
6060,20391,10402,Music
6061,10139,36,History
6062,10139,18,Drama
6063,335778,28,Action
6064,9645,27,Horror
6065,9645,9648,Mystery
6066,9645,53,Thriller
6067,55465,35,Comedy
6068,617,80,Crime
6069,617,18,Drama
6070,617,9648,Mystery
6071,19904,27,Horror
6072,19904,53,Thriller
6073,19904,9648,Mystery
6074,48289,18,Drama
6075,48289,53,Thriller
6076,243,35,Comedy
6077,243,18,Drama
6078,243,10749,Romance
6079,243,10402,Music
6080,6933,27,Horror
6081,6933,9648,Mystery
6082,6933,53,Thriller
6083,17182,18,Drama
6084,17182,53,Thriller
6085,8848,53,Thriller
6086,8848,80,Crime
6087,8848,18,Drama
6088,38,878,ScienceFiction
6089,38,18,Drama
6090,38,10749,Romance
6091,38303,35,Comedy
6092,38303,10749,Romance
6093,1266,28,Action
6094,1266,80,Crime
6095,1266,18,Drama
6096,1266,53,Thriller
6097,107985,35,Comedy
6098,107985,28,Action
6099,107985,878,ScienceFiction
6100,14043,28,Action
6101,14043,12,Adventure
6102,14043,80,Crime
6103,14043,10751,Family
6104,14043,9648,Mystery
6105,14043,53,Thriller
6106,19901,14,Fantasy
6107,19901,27,Horror
6108,19901,28,Action
6109,19901,53,Thriller
6110,19901,878,ScienceFiction
6111,34016,35,Comedy
6112,34016,10749,Romance
6113,59860,12,Adventure
6114,59860,35,Comedy
6115,59860,10749,Romance
6116,10069,27,Horror
6117,10069,53,Thriller
6118,9588,10749,Romance
6119,9588,28,Action
6120,9588,12,Adventure
6121,9588,37,Western
6122,9588,18,Drama
6123,12819,10751,Family
6124,12819,16,Animation
6125,9954,28,Action
6126,9954,12,Adventure
6127,9954,14,Fantasy
6128,9954,27,Horror
6129,9954,878,ScienceFiction
6130,9954,53,Thriller
6131,10115,35,Comedy
6132,10115,18,Drama
6133,25132,35,Comedy
6134,25132,10751,Family
6135,577,14,Fantasy
6136,577,18,Drama
6137,577,35,Comedy
6138,577,53,Thriller
6139,328387,9648,Mystery
6140,328387,12,Adventure
6141,328387,80,Crime
6142,12690,18,Drama
6143,12690,37,Western
6144,12690,80,Crime
6145,9945,28,Action
6146,9945,18,Drama
6147,9945,14,Fantasy
6148,9945,27,Horror
6149,9945,53,Thriller
6150,539,18,Drama
6151,539,27,Horror
6152,539,53,Thriller
6153,13596,10749,Romance
6154,13596,35,Comedy
6155,226857,18,Drama
6156,226857,10749,Romance
6157,13159,35,Comedy
6158,13159,18,Drama
6159,13159,10749,Romance
6160,47941,35,Comedy
6161,526,12,Adventure
6162,526,18,Drama
6163,526,14,Fantasy
6164,526,10749,Romance
6165,22796,35,Comedy
6166,22796,18,Drama
6167,22796,10751,Family
6168,2355,18,Drama
6169,5915,12,Adventure
6170,5915,18,Drama
6171,9842,35,Comedy
6172,9842,18,Drama
6173,9842,10749,Romance
6174,61012,53,Thriller
6175,61012,27,Horror
6176,61012,9648,Mystery
6177,755,27,Horror
6178,755,28,Action
6179,755,53,Thriller
6180,755,80,Crime
6181,13682,16,Animation
6182,13682,10751,Family
6183,9089,35,Comedy
6184,9089,18,Drama
6185,9089,10749,Romance
6186,9470,28,Action
6187,9470,35,Comedy
6188,9470,80,Crime
6189,9470,14,Fantasy
6190,18357,12,Adventure
6191,18357,35,Comedy
6192,18357,10751,Family
6193,7979,18,Drama
6194,470,18,Drama
6195,470,80,Crime
6196,470,53,Thriller
6197,15644,28,Action
6198,15644,18,Drama
6199,15644,53,Thriller
6200,9582,35,Comedy
6201,9582,10749,Romance
6202,10642,18,Drama
6203,10642,35,Comedy
6204,10642,10749,Romance
6205,10642,10751,Family
6206,22074,99,Documentary
6207,2428,18,Drama
6208,2428,36,History
6209,290751,80,Crime
6210,290751,18,Drama
6211,290751,9648,Mystery
6212,13805,28,Action
6213,13805,35,Comedy
6214,4597,28,Action
6215,4597,80,Crime
6216,4597,18,Drama
6217,4597,53,Thriller
6218,9414,35,Comedy
6219,9414,53,Thriller
6220,9414,80,Crime
6221,9414,28,Action
6222,63492,35,Comedy
6223,63492,10749,Romance
6224,81796,28,Action
6225,81796,53,Thriller
6226,81796,878,ScienceFiction
6227,10710,35,Comedy
6228,15092,28,Action
6229,15092,53,Thriller
6230,15092,80,Crime
6231,11382,28,Action
6232,11382,35,Comedy
6233,11382,53,Thriller
6234,15005,18,Drama
6235,8198,18,Drama
6236,8198,28,Action
6237,8198,53,Thriller
6238,8198,10749,Romance
6239,6963,35,Comedy
6240,6963,18,Drama
6241,15070,28,Action
6242,15070,12,Adventure
6243,15070,18,Drama
6244,15070,53,Thriller
6245,12797,35,Comedy
6246,12797,14,Fantasy
6247,12797,10749,Romance
6248,17134,28,Action
6249,17134,12,Adventure
6250,17134,18,Drama
6251,17134,53,Thriller
6252,41402,18,Drama
6253,41402,27,Horror
6254,41402,9648,Mystery
6255,18885,12,Adventure
6256,18885,28,Action
6257,18885,35,Comedy
6258,18885,10751,Family
6259,4953,18,Drama
6260,4953,35,Comedy
6261,10773,35,Comedy
6262,10773,18,Drama
6263,146198,28,Action
6264,146198,53,Thriller
6265,2639,35,Comedy
6266,2639,18,Drama
6267,10563,35,Comedy
6268,10563,10749,Romance
6269,295964,18,Drama
6270,5971,35,Comedy
6271,5971,80,Crime
6272,5971,18,Drama
6273,9716,10402,Music
6274,9716,35,Comedy
6275,9716,10749,Romance
6276,11835,28,Action
6277,11835,80,Crime
6278,11835,18,Drama
6279,11835,53,Thriller
6280,26171,18,Drama
6281,31117,35,Comedy
6282,31117,10751,Family
6283,9074,28,Action
6284,9074,35,Comedy
6285,9074,80,Crime
6286,14396,28,Action
6287,14396,35,Comedy
6288,14396,80,Crime
6289,15673,35,Comedy
6290,42618,35,Comedy
6291,42618,18,Drama
6292,42618,10402,Music
6293,42618,10749,Romance
6294,171274,35,Comedy
6295,171274,10749,Romance
6296,171274,80,Crime
6297,171274,18,Drama
6298,171274,9648,Mystery
6299,24432,10751,Family
6300,109417,10402,Music
6301,109417,18,Drama
6302,13948,35,Comedy
6303,13948,14,Fantasy
6304,106747,28,Action
6305,106747,80,Crime
6306,106747,53,Thriller
6307,10929,27,Horror
6308,14220,35,Comedy
6309,46435,35,Comedy
6310,46435,18,Drama
6311,46435,10402,Music
6312,256962,35,Comedy
6313,256962,18,Drama
6314,256962,10752,War
6315,48231,18,Drama
6316,48231,53,Thriller
6317,3509,16,Animation
6318,3509,878,ScienceFiction
6319,3509,53,Thriller
6320,82684,18,Drama
6321,12142,28,Action
6322,12142,14,Fantasy
6323,12142,27,Horror
6324,12142,53,Thriller
6325,23367,35,Comedy
6326,23367,18,Drama
6327,23367,10751,Family
6328,23367,10402,Music
6329,10740,18,Drama
6330,10740,9648,Mystery
6331,10740,53,Thriller
6332,241239,80,Crime
6333,241239,18,Drama
6334,241239,53,Thriller
6335,14582,18,Drama
6336,14582,10749,Romance
6337,14582,10752,War
6338,14582,36,History
6339,14914,18,Drama
6340,3902,18,Drama
6341,3902,10402,Music
6342,77948,28,Action
6343,77948,53,Thriller
6344,21755,12,Adventure
6345,21755,35,Comedy
6346,21755,18,Drama
6347,21755,10749,Romance
6348,4960,18,Drama
6349,128,12,Adventure
6350,128,14,Fantasy
6351,128,16,Animation
6352,14652,35,Comedy
6353,14652,18,Drama
6354,14652,10769,Foreign
6355,40932,35,Comedy
6356,40932,10402,Music
6357,16608,28,Action
6358,16608,12,Adventure
6359,16608,80,Crime
6360,16608,18,Drama
6361,16608,53,Thriller
6362,16608,37,Western
6363,334531,18,Drama
6364,32316,35,Comedy
6365,7299,28,Action
6366,7299,878,ScienceFiction
6367,7299,53,Thriller
6368,13405,18,Drama
6369,13405,10752,War
6370,19457,18,Drama
6371,19457,28,Action
6372,19457,53,Thriller
6373,19457,80,Crime
6374,112937,10751,Family
6375,314385,18,Drama
6376,314385,10749,Romance
6377,8953,16,Animation
6378,8953,14,Fantasy
6379,8953,878,ScienceFiction
6380,29078,18,Drama
6381,46503,18,Drama
6382,46503,9648,Mystery
6383,46503,53,Thriller
6384,46503,80,Crime
6385,46503,10749,Romance
6386,10448,12,Adventure
6387,13688,35,Comedy
6388,13688,18,Drama
6389,13688,10751,Family
6390,13688,14,Fantasy
6391,13688,878,ScienceFiction
6392,10353,35,Comedy
6393,10353,14,Fantasy
6394,43935,28,Action
6395,43935,35,Comedy
6396,43935,27,Horror
6397,43935,9648,Mystery
6398,43935,878,ScienceFiction
6399,43935,53,Thriller
6400,11458,18,Drama
6401,11458,53,Thriller
6402,44638,18,Drama
6403,44638,14,Fantasy
6404,241257,27,Horror
6405,241257,9648,Mystery
6406,241257,53,Thriller
6407,14538,28,Action
6408,14538,36,History
6409,14538,18,Drama
6410,13250,80,Crime
6411,13250,18,Drama
6412,13250,53,Thriller
6413,133931,35,Comedy
6414,133931,16,Animation
6415,133931,12,Adventure
6416,133931,10751,Family
6417,280871,18,Drama
6418,280871,36,History
6419,239897,16,Animation
6420,184341,18,Drama
6421,334074,53,Thriller
6422,199373,53,Thriller
6423,199373,80,Crime
6424,14202,18,Drama
6425,14202,10749,Romance
6426,6968,28,Action
6427,6968,80,Crime
6428,6968,18,Drama
6429,6968,36,History
6430,6968,53,Thriller
6431,581,12,Adventure
6432,581,18,Drama
6433,581,37,Western
6434,52449,35,Comedy
6435,12150,18,Drama
6436,12150,80,Crime
6437,12150,9648,Mystery
6438,11247,35,Comedy
6439,4232,80,Crime
6440,4232,27,Horror
6441,4232,9648,Mystery
6442,9378,27,Horror
6443,9378,53,Thriller
6444,694,27,Horror
6445,694,53,Thriller
6446,105,12,Adventure
6447,105,35,Comedy
6448,105,878,ScienceFiction
6449,105,10751,Family
6450,11377,27,Horror
6451,11377,9648,Mystery
6452,11377,53,Thriller
6453,26367,18,Drama
6454,26367,35,Comedy
6455,385383,28,Action
6456,385383,18,Drama
6457,41210,35,Comedy
6458,41210,10749,Romance
6459,41210,18,Drama
6460,12090,35,Comedy
6461,62630,18,Drama
6462,62630,28,Action
6463,62630,53,Thriller
6464,62630,80,Crime
6465,62630,10752,War
6466,16110,16,Animation
6467,16110,18,Drama
6468,16110,10751,Family
6469,16110,878,ScienceFiction
6470,29427,9648,Mystery
6471,29427,27,Horror
6472,29427,28,Action
6473,129,14,Fantasy
6474,129,12,Adventure
6475,129,16,Animation
6476,129,10751,Family
6477,244114,28,Action
6478,244114,80,Crime
6479,2669,28,Action
6480,2669,18,Drama
6481,2669,36,History
6482,203833,18,Drama
6483,13523,35,Comedy
6484,13523,12,Adventure
6485,13523,10749,Romance
6486,25195,10749,Romance
6487,25195,35,Comedy
6488,17277,18,Drama
6489,17277,36,History
6490,50725,35,Comedy
6491,50725,18,Drama
6492,50725,10749,Romance
6493,82631,18,Drama
6494,73191,10751,Family
6495,73191,14,Fantasy
6496,73191,10402,Music
6497,22479,53,Thriller
6498,22479,18,Drama
6499,22479,10402,Music
6500,22479,80,Crime
6501,340611,18,Drama
6502,10065,27,Horror
6503,10065,53,Thriller
6504,10065,18,Drama
6505,2757,35,Comedy
6506,2757,80,Crime
6507,2757,18,Drama
6508,11683,27,Horror
6509,244339,28,Action
6510,1878,12,Adventure
6511,1878,18,Drama
6512,1878,35,Comedy
6513,23082,35,Comedy
6514,23082,10749,Romance
6515,23082,14,Fantasy
6516,195589,35,Comedy
6517,854,10749,Romance
6518,854,35,Comedy
6519,854,80,Crime
6520,854,14,Fantasy
6521,2280,14,Fantasy
6522,2280,18,Drama
6523,2280,35,Comedy
6524,2280,10749,Romance
6525,2280,10751,Family
6526,496,35,Comedy
6527,8835,35,Comedy
6528,157,878,ScienceFiction
6529,157,28,Action
6530,157,12,Adventure
6531,157,53,Thriller
6532,8643,80,Crime
6533,8643,18,Drama
6534,8643,27,Horror
6535,8643,53,Thriller
6536,10402,35,Comedy
6537,218043,53,Thriller
6538,218043,28,Action
6539,218043,878,ScienceFiction
6540,9043,35,Comedy
6541,9043,18,Drama
6542,9043,10749,Romance
6543,21301,35,Comedy
6544,21301,18,Drama
6545,10147,18,Drama
6546,10147,35,Comedy
6547,10147,80,Crime
6548,816,878,ScienceFiction
6549,816,35,Comedy
6550,816,80,Crime
6551,302688,10749,Romance
6552,302688,35,Comedy
6553,302688,10751,Family
6554,60307,10751,Family
6555,60307,35,Comedy
6556,106,878,ScienceFiction
6557,106,28,Action
6558,106,12,Adventure
6559,106,53,Thriller
6560,279,18,Drama
6561,279,36,History
6562,279,10402,Music
6563,8617,80,Crime
6564,8617,27,Horror
6565,10625,35,Comedy
6566,10934,35,Comedy
6567,10934,18,Drama
6568,10934,10749,Romance
6569,5279,18,Drama
6570,5279,9648,Mystery
6571,5279,53,Thriller
6572,10013,35,Comedy
6573,10013,18,Drama
6574,10013,14,Fantasy
6575,10013,10749,Romance
6576,194662,18,Drama
6577,194662,35,Comedy
6578,160588,35,Comedy
6579,160588,18,Drama
6580,9829,18,Drama
6581,9829,36,History
6582,9829,80,Crime
6583,9829,53,Thriller
6584,9829,28,Action
6585,10028,10749,Romance
6586,10028,10402,Music
6587,10028,10751,Family
6588,10535,28,Action
6589,10535,35,Comedy
6590,790,27,Horror
6591,43959,28,Action
6592,43959,18,Drama
6593,10364,10752,War
6594,10364,35,Comedy
6595,10364,18,Drama
6596,16991,35,Comedy
6597,16991,80,Crime
6598,16991,18,Drama
6599,9610,12,Adventure
6600,9610,14,Fantasy
6601,9610,28,Action
6602,1578,18,Drama
6603,25643,18,Drama
6604,25643,10749,Romance
6605,11904,28,Action
6606,11904,12,Adventure
6607,11904,80,Crime
6608,11904,18,Drama
6609,11904,10751,Family
6610,11904,9648,Mystery
6611,11904,53,Thriller
6612,28665,10402,Music
6613,28665,35,Comedy
6614,28665,18,Drama
6615,28665,10749,Romance
6616,44115,12,Adventure
6617,44115,18,Drama
6618,44115,53,Thriller
6619,10569,28,Action
6620,10569,35,Comedy
6621,10569,80,Crime
6622,10560,18,Drama
6623,10560,10402,Music
6624,333348,35,Comedy
6625,333348,10751,Family
6626,20483,10751,Family
6627,20483,28,Action
6628,20483,12,Adventure
6629,11457,18,Drama
6630,321697,18,Drama
6631,321697,36,History
6632,19840,35,Comedy
6633,19840,10749,Romance
6634,22327,18,Drama
6635,22327,35,Comedy
6636,22327,10749,Romance
6637,38665,28,Action
6638,38665,12,Adventure
6639,38665,10749,Romance
6640,38665,37,Western
6641,2575,18,Drama
6642,2575,53,Thriller
6643,11644,18,Drama
6644,11644,9648,Mystery
6645,11644,53,Thriller
6646,146227,28,Action
6647,146227,80,Crime
6648,68924,18,Drama
6649,253235,35,Comedy
6650,253235,18,Drama
6651,253235,10749,Romance
6652,22102,12,Adventure
6653,22102,35,Comedy
6654,22102,10751,Family
6655,18701,35,Comedy
6656,18701,18,Drama
6657,18701,10749,Romance
6658,10068,18,Drama
6659,10068,10749,Romance
6660,848,14,Fantasy
6661,36811,18,Drama
6662,36811,10749,Romance
6663,522,35,Comedy
6664,522,18,Drama
6665,522,36,History
6666,130150,18,Drama
6667,12246,36,History
6668,13809,28,Action
6669,13809,80,Crime
6670,13809,53,Thriller
6671,27380,12,Adventure
6672,27380,28,Action
6673,27380,878,ScienceFiction
6674,10549,18,Drama
6675,33870,18,Drama
6676,33870,10749,Romance
6677,245703,12,Adventure
6678,245703,18,Drama
6679,245703,878,ScienceFiction
6680,10739,35,Comedy
6681,10739,10749,Romance
6682,127560,18,Drama
6683,127560,36,History
6684,37903,80,Crime
6685,37903,18,Drama
6686,37903,9648,Mystery
6687,396152,27,Horror
6688,10017,10749,Romance
6689,10017,878,ScienceFiction
6690,10017,27,Horror
6691,10017,28,Action
6692,10017,80,Crime
6693,11468,18,Drama
6694,11468,9648,Mystery
6695,11468,53,Thriller
6696,193613,10402,Music
6697,17436,18,Drama
6698,43434,80,Crime
6699,43434,18,Drama
6700,43434,53,Thriller
6701,43434,36,History
6702,31166,53,Thriller
6703,31166,18,Drama
6704,69848,37,Western
6705,69848,28,Action
6706,69848,18,Drama
6707,69848,36,History
6708,8408,27,Horror
6709,8408,878,ScienceFiction
6710,332411,28,Action
6711,332411,80,Crime
6712,332411,18,Drama
6713,332411,53,Thriller
6714,9389,28,Action
6715,9389,16,Animation
6716,9389,878,ScienceFiction
6717,9626,12,Adventure
6718,9626,14,Fantasy
6719,9626,28,Action
6720,75638,53,Thriller
6721,8363,35,Comedy
6722,15670,35,Comedy
6723,15670,80,Crime
6724,15670,18,Drama
6725,290555,27,Horror
6726,290555,28,Action
6727,8328,10402,Music
6728,8328,18,Drama
6729,8328,10749,Romance
6730,10982,16,Animation
6731,10982,35,Comedy
6732,10982,10751,Family
6733,205,18,Drama
6734,205,36,History
6735,205,10752,War
6736,1620,28,Action
6737,1620,80,Crime
6738,1620,18,Drama
6739,1620,53,Thriller
6740,175541,18,Drama
6741,175541,10402,Music
6742,241254,53,Thriller
6743,241254,28,Action
6744,31932,53,Thriller
6745,1933,27,Horror
6746,1933,18,Drama
6747,1933,9648,Mystery
6748,1933,53,Thriller
6749,679,27,Horror
6750,679,28,Action
6751,679,53,Thriller
6752,679,878,ScienceFiction
6753,11113,18,Drama
6754,11113,10751,Family
6755,11113,10402,Music
6756,11113,10749,Romance
6757,3597,27,Horror
6758,3597,53,Thriller
6759,3597,9648,Mystery
6760,193893,35,Comedy
6761,9675,35,Comedy
6762,9675,18,Drama
6763,9675,10749,Romance
6764,9988,35,Comedy
6765,948,27,Horror
6766,948,53,Thriller
6767,21765,35,Comedy
6768,21765,10751,Family
6769,21765,878,ScienceFiction
6770,146304,35,Comedy
6771,7516,28,Action
6772,7516,35,Comedy
6773,7516,80,Crime
6774,7516,53,Thriller
6775,41439,27,Horror
6776,41439,80,Crime
6777,2752,35,Comedy
6778,2752,10749,Romance
6779,9429,35,Comedy
6780,38117,18,Drama
6781,38117,14,Fantasy
6782,38117,10749,Romance
6783,9792,27,Horror
6784,9792,53,Thriller
6785,13778,35,Comedy
6786,228203,18,Drama
6787,41382,35,Comedy
6788,13960,18,Drama
6789,114150,35,Comedy
6790,114150,10402,Music
6791,114150,10749,Romance
6792,26602,18,Drama
6793,26602,35,Comedy
6794,26602,10749,Romance
6795,10223,18,Drama
6796,10223,80,Crime
6797,10223,53,Thriller
6798,16028,27,Horror
6799,16028,53,Thriller
6800,15639,35,Comedy
6801,16112,10751,Family
6802,26390,80,Crime
6803,26390,18,Drama
6804,26390,53,Thriller
6805,27759,28,Action
6806,27759,18,Drama
6807,27759,36,History
6808,109428,27,Horror
6809,23049,35,Comedy
6810,23049,10749,Romance
6811,9310,35,Comedy
6812,9310,18,Drama
6813,9310,10751,Family
6814,11411,28,Action
6815,11411,12,Adventure
6816,11411,878,ScienceFiction
6817,16988,18,Drama
6818,7304,28,Action
6819,7304,80,Crime
6820,7304,18,Drama
6821,7304,53,Thriller
6822,24747,18,Drama
6823,58048,12,Adventure
6824,1491,14,Fantasy
6825,1491,18,Drama
6826,1491,53,Thriller
6827,1491,10749,Romance
6828,2989,12,Adventure
6829,2989,53,Thriller
6830,10629,18,Drama
6831,10629,80,Crime
6832,10629,53,Thriller
6833,255343,53,Thriller
6834,255343,10749,Romance
6835,4723,28,Action
6836,4723,12,Adventure
6837,4723,35,Comedy
6838,4723,18,Drama
6839,4723,878,ScienceFiction
6840,4723,53,Thriller
6841,10800,16,Animation
6842,10800,10751,Family
6843,25763,28,Action
6844,25763,12,Adventure
6845,25763,878,ScienceFiction
6846,79694,27,Horror
6847,79694,53,Thriller
6848,4032,35,Comedy
6849,4032,18,Drama
6850,4032,10751,Family
6851,18615,18,Drama
6852,18615,9648,Mystery
6853,18615,10749,Romance
6854,10673,80,Crime
6855,10673,18,Drama
6856,4584,18,Drama
6857,4584,10749,Romance
6858,2977,18,Drama
6859,2977,10749,Romance
6860,10760,35,Comedy
6861,11093,18,Drama
6862,207,18,Drama
6863,8467,35,Comedy
6864,639,35,Comedy
6865,639,10749,Romance
6866,639,18,Drama
6867,24226,18,Drama
6868,9285,35,Comedy
6869,9285,12,Adventure
6870,14709,35,Comedy
6871,14709,18,Drama
6872,14709,10749,Romance
6873,74643,18,Drama
6874,74643,35,Comedy
6875,74643,10749,Romance
6876,13788,27,Horror
6877,13788,53,Thriller
6878,13788,9648,Mystery
6879,83666,35,Comedy
6880,83666,18,Drama
6881,83666,10749,Romance
6882,10781,27,Horror
6883,318850,18,Drama
6884,13908,35,Comedy
6885,13908,10751,Family
6886,1417,14,Fantasy
6887,1417,18,Drama
6888,1417,10752,War
6889,39180,28,Action
6890,39180,35,Comedy
6891,39180,10751,Family
6892,16161,80,Crime
6893,16161,18,Drama
6894,16161,10749,Romance
6895,49950,53,Thriller
6896,49950,18,Drama
6897,49950,27,Horror
6898,10956,9648,Mystery
6899,10956,12,Adventure
6900,10956,35,Comedy
6901,10956,10749,Romance
6902,10956,18,Drama
6903,9594,53,Thriller
6904,9594,28,Action
6905,9594,80,Crime
6906,9594,18,Drama
6907,4638,80,Crime
6908,4638,28,Action
6909,4638,35,Comedy
6910,13972,35,Comedy
6911,13972,18,Drama
6912,13972,10749,Romance
6913,5038,18,Drama
6914,5038,10749,Romance
6915,13491,28,Action
6916,13491,12,Adventure
6917,13491,18,Drama
6918,13491,10749,Romance
6919,10571,35,Comedy
6920,10571,18,Drama
6921,10571,10749,Romance
6922,10994,18,Drama
6923,19994,35,Comedy
6924,19994,27,Horror
6925,25166,35,Comedy
6926,25166,80,Crime
6927,25166,9648,Mystery
6928,30890,35,Comedy
6929,30890,18,Drama
6930,23169,18,Drama
6931,23169,10749,Romance
6932,17403,18,Drama
6933,17403,35,Comedy
6934,17403,10749,Romance
6935,12120,35,Comedy
6936,12120,878,ScienceFiction
6937,9800,18,Drama
6938,1090,53,Thriller
6939,1090,878,ScienceFiction
6940,1090,9648,Mystery
6941,18475,35,Comedy
6942,18475,18,Drama
6943,40160,28,Action
6944,40160,878,ScienceFiction
6945,40160,53,Thriller
6946,18074,35,Comedy
6947,18074,18,Drama
6948,18074,10402,Music
6949,9689,35,Comedy
6950,9689,18,Drama
6951,9781,35,Comedy
6952,9781,10402,Music
6953,8009,12,Adventure
6954,8009,28,Action
6955,8009,14,Fantasy
6956,3877,18,Drama
6957,8854,878,ScienceFiction
6958,8854,28,Action
6959,8854,12,Adventure
6960,152599,18,Drama
6961,152599,10749,Romance
6962,18840,18,Drama
6963,18840,36,History
6964,18840,10751,Family
6965,18840,10749,Romance
6966,68727,53,Thriller
6967,68727,80,Crime
6968,68727,18,Drama
6969,68727,9648,Mystery
6970,12657,10749,Romance
6971,12657,35,Comedy
6972,8265,35,Comedy
6973,12410,18,Drama
6974,34647,14,Fantasy
6975,34647,18,Drama
6976,73935,35,Comedy
6977,73935,10749,Romance
6978,73935,27,Horror
6979,28178,18,Drama
6980,28178,10751,Family
6981,185567,80,Crime
6982,185567,18,Drama
6983,185567,53,Thriller
6984,264656,37,Western
6985,264656,18,Drama
6986,35696,35,Comedy
6987,35696,18,Drama
6988,16351,10752,War
6989,16351,18,Drama
6990,38717,28,Action
6991,38717,12,Adventure
6992,38717,18,Drama
6993,18777,9648,Mystery
6994,18777,80,Crime
6995,18777,18,Drama
6996,18777,53,Thriller
6997,2110,18,Drama
6998,2110,28,Action
6999,2110,35,Comedy
7000,9035,35,Comedy
7001,9035,27,Horror
7002,9035,878,ScienceFiction
7003,90,28,Action
7004,90,35,Comedy
7005,90,80,Crime
7006,771,35,Comedy
7007,771,10751,Family
7008,12154,10751,Family
7009,12154,35,Comedy
7010,12154,18,Drama
7011,9576,35,Comedy
7012,9576,10749,Romance
7013,744,28,Action
7014,744,10749,Romance
7015,744,10752,War
7016,146,12,Adventure
7017,146,18,Drama
7018,146,28,Action
7019,146,10749,Romance
7020,14,18,Drama
7021,45269,18,Drama
7022,45269,36,History
7023,9493,35,Comedy
7024,22556,18,Drama
7025,22556,10749,Romance
7026,873,18,Drama
7027,33196,28,Action
7028,33196,12,Adventure
7029,33196,18,Drama
7030,33196,53,Thriller
7031,205596,36,History
7032,205596,18,Drama
7033,205596,53,Thriller
7034,205596,10752,War
7035,10765,35,Comedy
7036,16769,18,Drama
